person_age,annual_inc,home_ownership,employment_length,loan_intent,loan_grade,loan_amt,interest_rate,target_flag,income_ratio,employment_type,residence_type,credit_score,monthly_income,loan_status_final,repayment_flag,last_payment_status,random_score_1,random_score_2,duplicate_feature
31,90000.0,MORTGAGE,3.0,VENTURE,C,16500.0,12.61,0,0.18,employed,URBAN,517.0,17880.0,0.003577550834268766,0.060802361296444396,100,31.921715291475937,895,31
24,40800.0,RENT,0.0,VENTURE,A,2800.0,6.99,0,0.07,employed,Urban,503.0,2340.0,-0.000995283276477534,0.06118116255112499,100,75.01923733892968,288,24
28,55000.0,MORTGAGE,12.0,MEDICAL,A,7000.0,,0,0.13,Employed,Rural,677.0,7020.0,0.0014854752771129246,-0.019095368029623746,100,18.811517048358162,564,28
41,444000.0,MORTGAGE,4.0,EDUCATION,D,2500.0,15.31,0,0.01,Employed,URBAN,567.0,6300.0,-0.012217363696925094,0.015255681657382747,100,96.1877257871922,206,41
22,60000.0,RENT,6.0,MEDICAL,B,6000.0,11.99,0,0.1,employed,Rural,747.0,2520.0,0.003058602707520377,0.07442499551452246,100,89.66291443211348,885,22
22,55000.0,RENT,3.0,VENTURE,A,7000.0,6.91,0,0.13,self_emp,Rural,618.0,19500.0,-0.019920650648213724,0.07634994041875026,100,77.82387287959541,33,22
22,100000.0,RENT,,MEDICAL,A,1200.0,8.59,0,0.01,Employed,Urban,858.0,8040.0,-0.00862666357888532,-0.04379530773467678,100,7.854835850031527,453,22
21,24000.0,RENT,0.0,EDUCATION,B,3600.0,11.99,0,0.15,employed,RURAL,525.0,11400.0,0.0010984309313381067,0.029612260832167225,100,35.38372976333799,953,21
32,53100.0,MORTGAGE,14.0,MEDICAL,B,7500.0,,0,0.14,Employed,Rural,545.0,3600.0,0.011939822731788443,0.02116027863859135,100,29.81973451089105,163,32
27,58000.0,RENT,1.0,VENTURE,B,8000.0,11.36,0,0.14,employed,Urban,689.0,6900.0,0.01430624396998394,0.046319377222234996,100,13.762531840876912,746,27
23,48645.0,RENT,1.0,VENTURE,B,12000.0,10.25,0,0.25,Self-employed,URBAN,569.0,6240.0,-0.0023654657964093475,0.062180878391889384,100,99.96188950868437,950,23
38,80000.0,MORTGAGE,7.0,HOMEIMPROVEMENT,A,10000.0,7.29,0,0.13,employed,RURAL,819.0,5580.0,0.0015571731953044087,-0.052048800464710276,100,14.719763495279182,233,38
24,36000.0,MORTGAGE,8.0,PERSONAL,A,4800.0,6.91,0,0.13,Self-employed,Rural,568.0,8280.0,0.009843624695820279,-0.03453391525172877,100,31.5327546543,111,24
30,,RENT,1.0,MEDICAL,C,,13.22,0,0.28,Employed,Rural,782.0,4080.0,-0.013294935721929189,0.04538043781537963,100,88.01414525677063,486,30
35,110000.0,RENT,1.0,PERSONAL,B,,11.48,0,0.03,employed,URBAN,821.0,9720.0,0.004047475053155036,0.007401537742499332,100,14.43853607985518,826,35
22,72000.0,RENT,5.0,EDUCATION,A,6400.0,6.91,0,0.09,Self-employed,Rural,641.0,7740.0,-0.0017182504467671872,-0.08331412210728999,100,97.56901306994696,70,22
35,78862.0,MORTGAGE,,EDUCATION,D,25000.0,,0,0.32,employed,URBAN,604.0,4440.0,-0.004590232504943154,0.03312865706494892,100,24.728848296573915,503,35
32,84456.0,RENT,5.0,DEBTCONSOLIDATION,B,10000.0,9.88,0,0.12,Employed,Rural,,2640.0,0.0043535812704814745,0.04195554612858265,100,70.3058216969583,630,32
26,117000.0,MORTGAGE,8.0,HOMEIMPROVEMENT,A,6000.0,7.51,0,0.05,Self-employed,Urban,506.0,7860.0,0.005503036740090902,-0.06747438521401321,100,8.003964837578092,98,26
69,80000.0,RENT,12.0,MEDICAL,C,,14.79,0,0.06,Employed,RURAL,562.0,6900.0,0.008910786773973972,0.05495837810639209,100,60.087194124828805,56,69
26,52000.0,MORTGAGE,6.0,PERSONAL,B,3300.0,10.99,0,0.06,self_emp,Urban,730.0,6420.0,0.0034819882846444834,-0.00985736655458258,100,33.904953309882345,772,26
22,33948.0,RENT,4.0,MEDICAL,A,10000.0,8.32,1,0.29,Self-employed,Urban,721.0,5520.0,1.001716537699689,0.8988762935105984,0,69.95645320272685,322,22
28,102000.0,MORTGAGE,2.0,VENTURE,B,,12.18,0,0.1,Self-employed,Urban,632.0,2580.0,0.01854023800438602,-0.02801479450242619,100,43.2890005435277,905,28
21,50500.0,RENT,0.0,MEDICAL,B,5000.0,10.37,0,0.1,Self-employed,URBAN,535.0,2220.0,-0.015243590701971772,-0.06113716130244019,100,29.899864655466057,350,21
31,65000.0,MORTGAGE,15.0,PERSONAL,D,3000.0,16.77,0,0.05,employed,Rural,700.0,10440.0,0.016956098601292397,-0.030795549169053152,100,54.60078853341835,997,31
26,50000.0,RENT,,HOMEIMPROVEMENT,B,13000.0,,0,0.26,employed,RURAL,868.0,7020.0,-0.0028982190886839686,-0.09344489854443119,100,13.968691292071988,894,26
29,50000.0,OWN,3.0,MEDICAL,B,4200.0,9.91,0,0.08,employed,URBAN,,6420.0,0.0057089158636830515,-0.0036916474499058133,100,81.44319706485138,659,29
33,,RENT,4.0,EDUCATION,B,15000.0,,0,0.24,self_emp,Urban,854.0,1860.0,-0.0032565968059360107,0.029355934396399948,100,75.07093919816079,575,33
29,108996.0,MORTGAGE,12.0,VENTURE,E,,,0,0.2,self_emp,Urban,777.0,3660.0,0.010421283086144434,-0.040232601408820935,100,91.52261606892888,329,29
22,26000.0,MORTGAGE,3.0,PERSONAL,B,500.0,10.46,0,0.02,Self-employed,RURAL,689.0,8520.0,-0.005421157866828823,-0.11572035456494517,100,28.48001324115168,400,22
27,54000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,A,2000.0,7.14,0,0.04,Self-employed,Rural,588.0,7380.0,0.03611350062815669,0.035594442402449876,100,80.67086086892394,474,27
24,20000.0,OWN,2.0,HOMEIMPROVEMENT,A,3000.0,8.94,0,0.15,Employed,Urban,756.0,1500.0,0.011985736708662523,-0.09088782987265101,100,63.5019701732663,903,24
24,20800.0,OWN,0.0,PERSONAL,D,5000.0,16.29,0,0.24,Self-employed,Rural,547.0,1500.0,0.009333423042072528,-0.010497017311169683,100,12.701261654684181,514,24
23,35000.0,RENT,5.0,MEDICAL,C,5400.0,12.84,0,0.15,self_emp,RURAL,694.0,2580.0,-0.003529642307422042,-0.03544590582413495,100,11.423324460873008,846,23
23,,RENT,5.0,PERSONAL,B,,10.65,0,0.21,employed,RURAL,504.0,2460.0,-0.0062516578828903935,-0.018035146340443085,100,93.81050194336366,159,23
23,60000.0,RENT,4.0,EDUCATION,D,,14.84,0,0.23,Employed,Urban,579.0,6600.0,-0.002798390758429393,-0.07646953783887171,100,28.791198112394433,342,23
23,37000.0,RENT,1.0,EDUCATION,A,10400.0,,0,0.28,self_emp,Rural,595.0,3600.0,0.010814065443924832,0.0830068820256891,100,66.34825993214409,417,23
26,147000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,A,4100.0,,0,0.03,Employed,Urban,618.0,2700.0,-0.01068203831454317,-0.06038268029878629,100,55.65019368054473,127,26
27,29004.0,RENT,6.0,DEBTCONSOLIDATION,A,7000.0,,0,0.24,Self-employed,URBAN,825.0,6780.0,0.003191964446421203,0.016135081803783202,100,13.962626935695665,735,27
28,25000.0,MORTGAGE,5.0,HOMEIMPROVEMENT,C,6000.0,,0,0.24,self_emp,RURAL,651.0,3720.0,-0.007703135378908959,-0.06271282617302992,100,77.35031256342613,851,28
28,22968.0,RENT,4.0,MEDICAL,A,1500.0,6.03,0,0.07,Employed,RURAL,548.0,0.0,-0.010912035784152247,-0.006439383795192273,100,80.95426569395616,390,28
37,65000.0,RENT,7.0,HOMEIMPROVEMENT,C,12000.0,,0,0.18,Employed,URBAN,,15780.0,-0.013635358637280326,-0.03791312970091144,100,28.490921564328396,767,37
30,40000.0,RENT,5.0,MEDICAL,A,3000.0,7.14,0,0.07,self_emp,Urban,843.0,8400.0,-0.01293625536082294,-0.0013190355937650403,100,36.09612664364972,171,30
21,27024.0,RENT,4.0,EDUCATION,A,8000.0,8.49,0,0.3,Employed,Urban,,4320.0,0.007328418069976332,-0.009441492161301482,100,75.55436816761116,970,21
21,47500.0,RENT,2.0,DEBTCONSOLIDATION,B,7500.0,10.99,0,0.16,Self-employed,Urban,674.0,2880.0,0.011316785370012176,-0.04075833354800998,100,78.90883447380216,524,21
27,98000.0,RENT,11.0,HOMEIMPROVEMENT,D,20000.0,16.0,1,0.2,Employed,Urban,578.0,15000.0,0.985096501925392,1.0047945390604116,0,42.72998778194646,346,27
24,,RENT,8.0,DEBTCONSOLIDATION,C,3000.0,14.27,0,0.03,Self-employed,RURAL,733.0,3600.0,0.0022384668977965673,0.04511608757504757,100,54.18449898367711,772,24
28,95000.0,MORTGAGE,0.0,MEDICAL,C,,13.06,0,0.12,employed,Rural,598.0,4440.0,0.014259103323213609,0.03946673864907588,100,6.425017507722797,115,28
27,47900.0,OWN,1.0,VENTURE,C,7500.0,13.47,0,0.16,employed,RURAL,,2460.0,0.013328017304760988,0.0055919432534790835,100,42.71632465454249,827,27
34,65000.0,MORTGAGE,5.0,EDUCATION,B,21200.0,9.99,0,0.33,self_emp,Rural,877.0,2880.0,0.003589099814126859,-0.07992867809518384,100,43.26331134961543,49,34
27,27500.0,RENT,0.0,EDUCATION,B,3000.0,10.99,0,0.11,employed,RURAL,615.0,8340.0,0.023480185086538763,0.05433349494215176,100,61.152010956826366,773,27
28,110000.0,MORTGAGE,12.0,VENTURE,A,17000.0,6.03,0,0.15,Self-employed,RURAL,513.0,1500.0,0.006092851164158597,0.002866487396889078,100,37.789635267831635,381,28
70,44000.0,MORTGAGE,3.0,PERSONAL,C,7000.0,11.66,0,0.16,employed,Urban,696.0,2280.0,0.01042746632841343,-0.015429576074317195,100,23.84549870514863,862,70
34,130000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,B,20000.0,10.65,0,0.15,Self-employed,Urban,,6360.0,0.00044447918775506726,0.02242295309463158,100,23.75962892606648,408,34
27,,RENT,0.0,MEDICAL,B,4000.0,,0,0.13,self_emp,Rural,895.0,14820.0,-0.007809752928442872,0.011209485191400803,100,13.387289473455699,878,27
26,96500.0,RENT,10.0,DEBTCONSOLIDATION,C,8000.0,,0,0.08,self_emp,Rural,758.0,4500.0,-0.008752092007787461,-0.05345989967809498,100,70.10226500949179,871,26
28,50000.0,MORTGAGE,,PERSONAL,A,8000.0,5.99,0,0.16,Self-employed,Urban,,1500.0,0.0018161521479442015,-0.016039893074302227,100,62.25683810552795,931,28
22,90000.0,RENT,6.0,MEDICAL,B,10200.0,,0,0.11,employed,RURAL,579.0,7440.0,-0.0021150200685020695,-0.09520463962078314,100,57.92499199404496,133,22
21,35000.0,RENT,5.0,DEBTCONSOLIDATION,B,7200.0,,0,0.21,self_emp,Rural,772.0,1500.0,-0.017685856699134812,0.004301331729947884,100,53.10196292654369,773,21
30,32000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,C,6625.0,,0,0.21,Employed,URBAN,814.0,3300.0,-0.010257935849257412,0.066506388365057,100,36.75374988665738,200,30
29,90000.0,RENT,5.0,MEDICAL,C,15000.0,13.85,0,0.17,self_emp,URBAN,,5580.0,-0.00318403574054093,-0.08978075687342375,100,76.87168666307302,246,29
26,50000.0,RENT,0.0,MEDICAL,B,10000.0,10.95,0,0.2,Employed,Rural,779.0,6120.0,-0.0001607388616207458,0.03342392668972615,100,43.99891891984298,567,26
23,25000.0,RENT,0.0,VENTURE,B,4000.0,11.71,0,0.16,employed,Urban,668.0,5880.0,-0.0007206421050051394,0.04081784918622334,100,40.90886059468946,193,23
47,72000.0,RENT,5.0,VENTURE,D,,15.05,0,0.03,Employed,Urban,836.0,7140.0,0.00023166080062098828,-0.05511153648325019,100,67.07088053140171,519,47
22,48000.0,MORTGAGE,4.0,MEDICAL,B,,9.88,0,0.31,employed,Rural,770.0,4980.0,0.013191010274459878,-0.02935259825612667,100,55.80922633778134,15,22
24,40000.0,RENT,,MEDICAL,B,2800.0,10.25,0,0.07,Employed,Rural,712.0,5460.0,0.0015557511275855701,0.059543551497972594,100,98.7997996237808,590,24
41,68000.0,RENT,0.0,EDUCATION,C,15000.0,13.47,0,0.22,employed,URBAN,648.0,8820.0,-0.015073135814818618,-0.08547778226619818,100,58.4323166769958,973,41
29,,MORTGAGE,5.0,VENTURE,D,7000.0,16.02,0,0.06,employed,URBAN,718.0,2760.0,0.0058878887722315296,-0.0229384742262891,100,56.29406617279221,157,29
31,53000.0,MORTGAGE,2.0,MEDICAL,B,7200.0,10.37,0,0.14,Self-employed,URBAN,651.0,7200.0,-0.0022431547522261965,-0.04878356089560682,100,98.46952327210784,626,31
26,54000.0,RENT,0.0,PERSONAL,D,13200.0,,1,0.24,Employed,Urban,619.0,7020.0,0.9992541976989648,0.9479163632292981,0,72.33351800241498,514,26
22,23000.0,RENT,4.0,MEDICAL,A,3000.0,5.79,0,0.13,Employed,Rural,503.0,4800.0,-0.0061273417501475705,0.07072629697143772,100,12.857730876994367,698,22
34,,MORTGAGE,14.0,VENTURE,A,6000.0,5.99,0,0.15,Employed,Urban,859.0,18000.0,0.0050341221219991255,-0.06019092234041218,100,34.31626183319463,327,34
24,40000.0,RENT,0.0,EDUCATION,B,3600.0,10.59,0,0.09,Employed,Urban,561.0,5100.0,-0.0030091771324534927,-0.007318308824888329,100,29.86849610525695,778,24
34,,RENT,2.0,MEDICAL,A,6000.0,7.14,0,0.01,Self-employed,Rural,818.0,4980.0,-0.0018661322172860465,-0.00041254847002382823,100,85.68237789874162,980,34
22,75000.0,RENT,2.0,EDUCATION,B,21000.0,,0,0.28,Employed,Rural,597.0,6780.0,-0.008512233916631263,-0.01672931242839805,100,61.11628481612074,473,22
23,45843.0,OWN,2.0,VENTURE,B,11000.0,11.71,0,0.24,self_emp,RURAL,549.0,1500.0,0.009216912981427697,-0.07892124880406108,100,81.01019962326656,311,23
25,69996.0,MORTGAGE,,PERSONAL,B,25000.0,10.62,0,0.36,Self-employed,URBAN,595.0,3600.0,-0.0022113279161642147,-0.03189127610884451,100,17.624605343347767,602,25
27,35000.0,OWN,,HOMEIMPROVEMENT,B,,11.99,0,0.17,Employed,URBAN,669.0,4680.0,-0.011935915640340179,0.031675197781878904,100,5.831099709560195,454,27
40,62000.0,MORTGAGE,17.0,DEBTCONSOLIDATION,A,2600.0,,0,0.04,employed,URBAN,,0.0,0.017338831383786082,0.020978964884925223,100,37.48371871207484,452,40
24,21648.0,RENT,8.0,EDUCATION,A,5000.0,6.99,0,0.23,self_emp,URBAN,806.0,21480.0,0.012773740385132223,-0.07759478747653989,100,1.4149044286431933,968,24
26,94000.0,MORTGAGE,8.0,PERSONAL,A,15000.0,6.17,0,0.16,Employed,Urban,,960.0,-0.019097976696589268,-0.01935681790083895,100,18.42794941069741,525,26
34,102000.0,RENT,4.0,EDUCATION,E,8400.0,,0,0.08,Employed,Rural,,11700.0,0.0047763439100988484,0.09773476418586233,100,7.849533139047571,136,34
26,101000.0,MORTGAGE,10.0,VENTURE,F,,17.46,1,0.25,Employed,URBAN,627.0,1620.0,0.98680271343851,0.9646156590150811,0,14.540657737161078,252,26
37,54538.0,MORTGAGE,21.0,VENTURE,B,20000.0,,0,0.37,Employed,URBAN,759.0,4080.0,-0.001315940821633258,-0.05387192095152676,100,92.484902624552,552,37
22,,RENT,3.0,EDUCATION,B,8400.0,11.49,0,0.26,employed,URBAN,727.0,5160.0,0.004266317859767969,-0.03883989613008254,100,71.01745639395534,861,22
38,80000.0,RENT,9.0,PERSONAL,B,2500.0,10.99,0,0.03,self_emp,Urban,895.0,11280.0,-0.0018472591197948348,-0.01892726995976947,100,40.696440864167315,603,38
26,,RENT,,HOMEIMPROVEMENT,A,6000.0,7.88,0,0.07,Self-employed,Urban,861.0,10260.0,-0.006933299046018816,0.024246047308111904,100,78.50389590792439,974,26
42,360000.0,MORTGAGE,11.0,EDUCATION,B,25000.0,9.99,0,0.07,Self-employed,RURAL,810.0,2820.0,-0.02244181542168122,0.01002413213457227,100,49.272660547565586,637,42
23,40000.0,RENT,0.0,VENTURE,C,1500.0,11.78,0,0.04,Self-employed,RURAL,759.0,5040.0,0.009821153121650607,-0.010488262281813224,100,32.30168663239921,444,23
32,75000.0,RENT,2.0,PERSONAL,C,7000.0,12.61,0,0.09,Employed,RURAL,728.0,5940.0,0.009758146536025305,-0.006800016209517118,100,36.075042547508005,715,32
25,98000.0,RENT,9.0,DEBTCONSOLIDATION,B,10000.0,12.69,0,0.1,self_emp,Rural,807.0,9540.0,0.025036366422883326,-0.006448461320705919,100,50.527753797450394,217,25
39,34000.0,MORTGAGE,1.0,VENTURE,B,5200.0,9.76,0,0.15,self_emp,RURAL,550.0,10500.0,-0.022071865179343148,-0.0891454948642943,100,55.12328230781661,87,39
28,115000.0,MORTGAGE,2.0,PERSONAL,B,18000.0,10.59,0,0.16,employed,Rural,725.0,88680.0,0.007508321093468156,-0.0030645810821840077,100,81.80987708704332,906,28
23,60000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,A,,7.9,0,0.25,self_emp,Urban,768.0,5820.0,-0.01968682138083387,-0.028862702789718628,100,77.17037220699862,967,23
30,,RENT,8.0,MEDICAL,A,5000.0,,0,0.08,self_emp,Urban,,8340.0,0.01756493281675319,-0.08264151103923656,100,76.70586915202087,845,30
24,32000.0,MORTGAGE,7.0,VENTURE,A,4500.0,6.76,0,0.14,self_emp,Rural,849.0,10080.0,0.0048786683369600944,0.12089412890182423,100,72.92979863202854,918,24
29,134000.0,MORTGAGE,2.0,PERSONAL,C,8000.0,14.22,0,0.06,employed,Urban,519.0,6420.0,-0.009519288476762531,0.01556518029935595,100,75.77869151430114,745,29
28,24000.0,MORTGAGE,,DEBTCONSOLIDATION,A,,9.32,0,0.21,Self-employed,Urban,875.0,1620.0,0.007802224746014357,0.0006551629139148529,100,67.76015251949387,497,28
27,,MORTGAGE,4.0,VENTURE,B,,,0,0.09,self_emp,Rural,634.0,1500.0,-0.005530450077169359,-0.018556399529789474,100,86.80234733881464,696,27
44,37000.0,RENT,0.0,PERSONAL,C,3500.0,12.87,0,0.09,employed,Rural,,1500.0,0.00205960716209084,-0.05811501296035072,100,52.08442596064341,402,44
35,105000.0,MORTGAGE,11.0,EDUCATION,A,10000.0,,0,0.1,Employed,URBAN,829.0,3540.0,0.017441681361472946,-0.015635214597140658,100,70.1295978638867,585,35
29,60000.0,MORTGAGE,13.0,DEBTCONSOLIDATION,B,6400.0,11.89,0,0.11,employed,Urban,771.0,6600.0,0.018149259100865126,-0.04760854413370369,100,16.600597307977495,854,29
35,34200.0,RENT,3.0,EDUCATION,A,,6.99,0,0.21,Self-employed,Rural,893.0,2460.0,-0.00597265373273506,0.03607814268356764,100,77.69517138350426,117,35
24,40000.0,RENT,2.0,PERSONAL,A,8000.0,6.17,0,0.2,employed,RURAL,610.0,7260.0,0.0035484015557029746,0.05506639058168487,100,29.62599648147055,315,24
24,98000.0,MORTGAGE,0.0,MEDICAL,A,5000.0,,0,0.05,Self-employed,Urban,774.0,7320.0,-0.014126820670069118,-0.004963769380189475,100,61.104495717847676,317,24
36,60000.0,RENT,2.0,VENTURE,B,15000.0,,0,0.25,employed,Rural,514.0,5520.0,-0.006962283803721801,0.038724504841352814,100,3.262251360104129,495,36
23,102000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,C,6000.0,,0,0.06,employed,RURAL,813.0,3540.0,0.02336146099599624,0.019992944218543734,100,76.5822862672667,496,23
21,65000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,B,2200.0,12.42,0,0.03,employed,RURAL,760.0,6900.0,0.003578544011046551,0.05296224169977595,100,55.96681731860392,436,21
28,67000.0,RENT,3.0,HOMEIMPROVEMENT,B,12000.0,,0,0.18,employed,RURAL,735.0,13080.0,0.009997795795175225,-0.04675882980142617,100,67.36542846346953,265,28
23,65004.0,RENT,0.0,VENTURE,C,3000.0,13.61,0,0.05,employed,URBAN,630.0,2880.0,-0.00212044312366991,0.04528115924733203,100,14.29927199418044,234,23
23,,RENT,1.0,VENTURE,C,10000.0,12.84,0,0.21,Self-employed,Rural,718.0,2940.0,-0.005399419147193419,-0.09312943266146317,100,80.94548053608013,831,23
28,35000.0,MORTGAGE,1.0,VENTURE,B,4000.0,10.99,0,0.11,self_emp,Rural,626.0,4200.0,0.00027264507634474673,0.002156338105684293,100,25.593633734362786,960,28
23,113000.0,RENT,2.0,DEBTCONSOLIDATION,C,14000.0,13.49,0,0.12,self_emp,RURAL,805.0,5400.0,-0.002661040552462172,-0.027296096615150735,100,68.47922032934237,14,23
22,63000.0,MORTGAGE,2.0,EDUCATION,A,14100.0,8.0,0,0.22,self_emp,Urban,545.0,9060.0,-0.014932529310315983,-0.07022706919975184,100,59.31417650302112,332,22
36,,RENT,2.0,VENTURE,A,7000.0,6.62,0,0.17,Employed,RURAL,708.0,3180.0,-0.0038069068910241088,-0.009827584105193302,100,74.18505702312233,529,36
28,54000.0,MORTGAGE,1.0,PERSONAL,A,,6.54,0,0.2,Employed,Rural,542.0,2280.0,0.0002570488202790712,-0.026242482592459638,100,79.52497285276758,307,28
24,36000.0,RENT,8.0,VENTURE,B,8000.0,11.48,0,0.22,Self-employed,RURAL,618.0,8700.0,0.002349230504972106,0.004001298676982747,100,47.48158231524108,440,24
27,75000.0,MORTGAGE,5.0,HOMEIMPROVEMENT,E,,17.19,0,0.11,Self-employed,Urban,673.0,3900.0,0.0031305004881871977,-0.04150791577942849,100,40.88610442370844,920,27
21,23000.0,MORTGAGE,2.0,MEDICAL,A,7000.0,8.9,0,0.3,employed,Rural,602.0,3000.0,0.011465790613153707,-0.023842885050066695,100,34.254470395483935,242,21
24,62000.0,RENT,4.0,EDUCATION,C,2000.0,13.49,0,0.03,employed,Urban,882.0,16200.0,-0.01098695815068532,-0.014453303252043085,100,92.78819064822702,845,24
24,100000.0,MORTGAGE,8.0,DEBTCONSOLIDATION,B,13000.0,11.48,0,0.13,employed,RURAL,558.0,15300.0,0.005702527235436246,0.00910481111653784,100,75.50682543415351,625,24
32,160000.0,MORTGAGE,,MEDICAL,B,3200.0,,0,0.02,self_emp,Rural,838.0,27240.0,0.007550277935196478,0.04244236409187814,100,69.86187272366482,36,32
33,,RENT,1.0,EDUCATION,B,4700.0,9.45,0,0.07,employed,URBAN,827.0,5400.0,0.009858517790015056,0.042683150353268945,100,92.56066246254858,318,33
26,300000.0,OWN,9.0,HOMEIMPROVEMENT,B,,10.38,0,0.03,employed,Rural,,16620.0,0.017160759463985174,0.015593345792273769,100,68.60568305268461,734,26
26,34800.0,MORTGAGE,4.0,MEDICAL,B,5975.0,11.49,0,0.17,self_emp,URBAN,545.0,4920.0,-0.0009912051915662318,-0.015732108793177324,100,99.62275433177507,892,26
28,90080.0,MORTGAGE,9.0,HOMEIMPROVEMENT,A,5500.0,,0,0.06,Employed,URBAN,787.0,3480.0,0.004834947019642914,0.04502915013089395,100,42.71861144071557,567,28
21,,RENT,4.0,EDUCATION,B,6000.0,,0,0.17,employed,URBAN,,6840.0,0.007803955945851849,-0.04572405462418815,100,40.018105193977746,362,21
22,64000.0,RENT,5.0,DEBTCONSOLIDATION,A,6600.0,,0,0.1,Employed,URBAN,,1740.0,-0.010254698443982604,-0.10240727341519228,100,8.448792431060081,379,22
26,78000.0,MORTGAGE,,PERSONAL,C,12000.0,13.43,0,0.15,Employed,Urban,810.0,2460.0,0.018338247289999745,-0.05207446933771781,100,9.845248473997515,636,26
42,55392.0,RENT,17.0,DEBTCONSOLIDATION,D,7000.0,,1,0.13,Employed,Rural,,20340.0,1.004995007969689,1.0201560407552144,0,51.17990605316475,426,42
35,38400.0,MORTGAGE,0.0,EDUCATION,A,,,0,0.13,Self-employed,URBAN,814.0,10800.0,-0.01662027378010535,0.013706450309188378,100,7.293083225695762,833,35
22,26400.0,RENT,0.0,EDUCATION,C,5500.0,13.72,0,0.21,Employed,RURAL,878.0,6120.0,0.005064103413791373,0.02808326644131789,100,95.14173979083198,266,22
25,110000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,D,12000.0,15.99,1,0.11,employed,Rural,598.0,1440.0,1.0162419132772207,0.9535356333003189,0,32.527676834899324,892,25
23,60000.0,MORTGAGE,5.0,EDUCATION,A,8850.0,6.99,0,0.15,Employed,RURAL,701.0,8400.0,-0.003112652143043535,-0.0034296004616126297,100,78.98694069333044,773,23
36,80000.0,MORTGAGE,,EDUCATION,B,15000.0,10.71,0,0.19,Self-employed,RURAL,,3960.0,-0.009876583295984417,0.030688916752522256,100,87.25490536191707,918,36
25,40000.0,RENT,1.0,DEBTCONSOLIDATION,B,6500.0,11.89,0,0.16,self_emp,Urban,695.0,10800.0,-0.006822389947743332,-0.023283896930941177,100,46.47470677839905,745,25
25,50000.0,MORTGAGE,10.0,EDUCATION,C,,13.49,0,0.2,Self-employed,RURAL,553.0,18780.0,-0.005049782350072989,0.018603889134852582,100,22.369710576036518,349,25
44,120000.0,MORTGAGE,6.0,HOMEIMPROVEMENT,A,4000.0,,0,0.03,Self-employed,Rural,709.0,5520.0,-0.011188465181313738,-0.008736083053890804,100,12.980482731078947,881,44
22,74263.0,MORTGAGE,3.0,MEDICAL,B,11500.0,9.99,0,0.15,self_emp,RURAL,552.0,2880.0,0.012901600237659933,-0.005371312660644603,100,14.082237142510357,243,22
21,38400.0,OWN,0.0,VENTURE,C,12200.0,,0,0.32,employed,Rural,,5940.0,0.013276978629316667,-0.04092987496616373,100,79.69331547370066,480,21
21,65000.0,RENT,6.0,PERSONAL,D,,14.3,0,0.18,self_emp,URBAN,599.0,12540.0,-0.001957917011400552,-0.010797782469313635,100,38.44158150262628,507,21
44,62000.0,RENT,11.0,DEBTCONSOLIDATION,A,11000.0,8.07,0,0.18,employed,RURAL,775.0,5880.0,-0.003927599220841941,-0.027062127512359063,100,69.35076504505486,351,44
24,97850.0,RENT,5.0,HOMEIMPROVEMENT,A,,7.51,0,0.1,Employed,RURAL,664.0,3000.0,0.006959612553036046,-0.08420358319293808,100,39.46683804234553,161,24
27,44000.0,RENT,11.0,VENTURE,E,,,0,0.07,Employed,URBAN,833.0,8460.0,0.01653440108825843,0.044462994572223136,100,12.381573918426048,222,27
26,,RENT,4.0,DEBTCONSOLIDATION,B,2250.0,10.38,0,0.05,self_emp,Urban,657.0,17040.0,-0.006371947172595566,-0.0872128840344491,100,33.344898762893806,103,26
30,110000.0,RENT,0.0,DEBTCONSOLIDATION,B,3600.0,10.71,0,0.03,Self-employed,RURAL,844.0,7860.0,-0.0011678452577639812,0.02686078188049808,100,84.01739208538072,609,30
